author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,border closure,,,,
51378153,2020-05-23 01:10:09+00:00, ,1.264E+18,en,0,0,0,0, ,"Singapore's virus cases top 30,000 https://t.co/As9C7n8LOI",border closure,,,,
1.25756E+18,2020-05-05 11:35:55+00:00, ,1.25764E+18,en,0,0,0,0, ,"@AirAsiaSupportBooking Number: UQUGPR and MU9W6S Guest Name: picut Query/Concern: due to Covid19 and to Singapore and Malaysia border closure, we will not be able to travel before 365 days. We ask then for a 100% refund instead of a credit account.",border closure,,,,
1.2639E+18,2020-06-22 15:09:00+00:00, ,1.27508E+18,en,0,0,0,0, ,"#Global : Food, freight from Malaysia to Singapore not hit by border closure, The flow of food and other goods from Malaysia to Singapore will go on as normal, Singapore's prime minister said on Tuesday, calming fears of shortages after Mal... by #Reuters https://t.co/zJZBEdFEVA",border closure,,,,
248816974,2020-06-21 07:28:31+00:00, ,1.27461E+18,en,2,0,0,0, ,"Bailout keeps Cathay Pacific alive, but restructure now essential. CP &amp; Singapore Airlines are especially vulnerable to border closure due to lack o domestic routes. Cathay received a massive government financial support package of USD 5 billion. #cathay https://t.co/7z9SOE71x5",border closure,,,,
1.25756E+18,2020-06-17 11:37:47+00:00, ,1.27322E+18,en,0,0,0,0, ,"@AirAsia Booking Number: UQUGPR and MU9W6S Guest Name: picut Query/Concern: due to Covid19 and to Singapore and Malaysia border closure, we will not be able to travel before 365 days. We ask then for a 100% refund instead of a credit account",border closure,,,,
1.25756E+18,2020-06-17 11:36:21+00:00, ,1.27322E+18,en,0,0,0,0, ,"@AirAsiaSupport
Booking Number: UQUGPR and MU9W6S Guest Name: picut Query/Concern: due to Covid19 and to Singapore and Malaysia border closure, we will not be able to travel before 365 days. We ask then for a 100% refund instead of a credit account",border closure,,,,
19037388,2020-06-12 19:46:16+00:00, ,1.27153E+18,en,0,0,0,0, ,"@ScepticSam @NicolaSturgeon @devisridhar No, then controled the Virus by early lock down &amp; border closure.
They had PPE STOCKPILE, AND ACHIEVED 90% Facemasks usage at the beginning.

Let me explain in image why UK needs 2 metres.

Singapore, a small, agile independent nation rocks.
As will Scotland.
#letScotlanddecide https://t.co/8uEaOORF2T",border closure,,,,
1320051072,2020-07-29 05:39:19+00:00, ,1.28835E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1084102291534368768,2020-07-29 04:26:15+00:00, ,1288329968607428609,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
3480312616,2020-07-28 21:52:50+00:00, ,1.28823E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1048636359056023557,2020-07-28 17:21:30+00:00, ,1288162679153217538,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
218192528,2020-07-28 16:42:24+00:00, ,1.28815E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
189049987,2020-07-28 10:39:44+00:00, ,1288061574201200641,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.03021E+18,2020-07-28 09:47:03+00:00, ,1.28805E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
260620408,2020-07-28 09:44:09+00:00, ,1288047584272056320,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
7.64601E+17,2020-07-28 07:44:11+00:00, ,1.28802E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
3329152371,2020-07-28 06:15:30+00:00, ,1287995077051260928,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.08098E+18,2020-07-28 02:41:14+00:00, ,1.28794E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
769765183,2020-07-28 00:04:39+00:00, ,1287901747307057161,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
360502748,2020-07-27 23:54:07+00:00, ,1.2879E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
705837362,2020-07-27 23:52:09+00:00, ,1287898602556317697,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.23842E+18,2020-07-27 23:35:48+00:00, ,1.28789E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
96611880,2020-07-27 23:21:33+00:00, ,1287890903517081602,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
127314945,2020-07-27 23:17:32+00:00, ,1.28789E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
141607525,2020-07-27 22:25:01+00:00, ,1287876674495733760,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
2896021283,2020-07-27 21:20:34+00:00, ,1.28786E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
250123595,2020-07-27 20:27:40+00:00, ,1287847143802363907,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
198268787,2020-07-27 18:57:56+00:00, ,1.28782E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
125610685,2020-07-27 18:51:13+00:00, ,1287822872145166336,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
240603024,2020-07-27 18:31:47+00:00, ,1.28782E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
167179222,2020-07-27 18:30:46+00:00, ,1287817722609442817,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.19752E+18,2020-07-27 18:12:49+00:00, ,1.28781E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1061896285622595584,2020-07-27 17:55:55+00:00, ,1287808955541061634,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.24537E+18,2020-07-27 17:21:09+00:00, ,1.2878E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
764481808058621952,2020-07-27 16:28:28+00:00, ,1287786945129652225,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
189093435,2020-07-27 16:26:14+00:00, ,1.28779E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
467342751,2020-07-27 15:50:56+00:00, ,1287777499053727744,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
321445631,2020-07-27 15:46:26+00:00, ,1.28778E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
833171117619699713,2020-07-27 15:42:34+00:00, ,1287775395891351563,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
86346631,2020-07-27 14:18:41+00:00, ,1.28775E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
2511400660,2020-07-27 13:29:19+00:00, ,1287741859549384705,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
491300193,2020-07-27 13:04:08+00:00, ,1.28774E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1252688245,2020-07-27 13:02:54+00:00, ,1287735212206694402,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
2223834789,2020-07-27 13:01:26+00:00, ,1.28773E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
462466834,2020-07-27 12:52:39+00:00, ,1287732636019032068,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.68071E+17,2020-07-27 12:48:19+00:00, ,1.28773E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
2970682325,2020-07-27 12:47:50+00:00, ,1287731423345074176,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.96725E+17,2020-07-27 12:47:40+00:00, ,1.28773E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1247419055688081409,2020-07-27 12:25:56+00:00, ,1287725909647282177,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.18021E+18,2020-07-27 12:21:21+00:00, ,1.28772E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1014881428348301313,2020-07-27 11:48:22+00:00, ,1287716454771589122,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
4392670767,2020-07-27 11:48:06+00:00, ,1.28772E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
421365672,2020-07-27 11:47:15+00:00, ,1287716175779115009,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
474151373,2020-07-27 11:45:10+00:00, ,1.28772E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
153332916,2020-07-27 11:40:40+00:00, ,1287714516680224770,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.83607E+17,2020-07-27 11:27:06+00:00, ,1.28771E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
57631615,2020-07-27 11:14:06+00:00, ,1287707834722013184,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
320073250,2020-07-27 11:12:15+00:00, ,1.28771E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
263162192,2020-07-27 11:09:44+00:00, ,1287706735898238977,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
544154363,2020-07-27 11:09:00+00:00, ,1.28771E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
173159833,2020-07-27 11:05:20+00:00, ,1287705627276517376,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
365969906,2020-07-27 10:59:33+00:00, ,1.2877E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1198239733362700288,2020-07-27 10:48:33+00:00, ,1287701401188081664,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
622561048,2020-07-27 10:46:47+00:00, ,1.2877E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
413201732,2020-07-27 10:41:08+00:00, ,1287699535683375104,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
557535952,2020-07-27 10:33:56+00:00, ,1.2877E+18,en,0,0,0,6, ,"RT @wisdomcounselin: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritar‚Ä?
2459955165,2020-07-27 10:21:17+00:00, ,1287694542901334017,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
4062912544,2020-07-27 10:19:00+00:00, ,1.28769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1111622639410388993,2020-07-27 10:12:23+00:00, ,1287692301414825984,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
207548334,2020-07-27 10:05:58+00:00, ,1.28769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
728563131170066433,2020-07-27 10:05:26+00:00, ,1287690550628569088,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
386309007,2020-07-27 10:04:53+00:00, ,1.28769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
50468658,2020-07-27 10:04:23+00:00, ,1287690289558228993,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
184349229,2020-07-27 10:02:29+00:00, ,1.28769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
274270135,2020-07-27 09:52:12+00:00, ,1287687221961687040,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
401905335,2020-07-27 09:51:24+00:00, ,1.28769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
739110446268026881,2020-07-27 09:48:30+00:00, ,1287686291958763525,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
3386063068,2020-07-27 09:47:12+00:00, ,1.28769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
755136709906628608,2020-07-27 09:44:28+00:00, ,1287685276316454915,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
126017647,2020-07-27 09:40:39+00:00, ,1.28768E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
178274122,2020-07-27 09:40:13+00:00, ,1287684208580796416,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
